what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328867224798
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328867232299
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328867240950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328867253117
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328867258862
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328867268550
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328867270878
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328867280656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328867284045
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328867295936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328867297318
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328867302001
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1328867302015
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1328867315054
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328867322131
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328867323254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328867324395
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1328867324414
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328867325885
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1328867368092
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328867373971
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328867389375
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328867401274
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328867421905
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328867477913
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328867480103
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328867480287
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328867480457
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328867480900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328867488781
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328867489350
