what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1328801257404
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328801263984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328801265494
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328801295376
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328801304489
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328801315998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328801317788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328801319811
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328801320455
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1328801322638
executed,command,,,"com.google.gdt.eclipse.suite.launch.ui.webappLaunchShortcut.run",1328801327114
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1328801328681
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328801330361
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1328801333181
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328801335870
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328801337085
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328801347640
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1328801610019
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328801629043
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328801644169
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328801656203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328801658356
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328801673771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328801721741
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328801725477
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328801738438
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328801740853
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328801744278
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328801745626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328801798897
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328801824625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328801898967
activated,editor,org.eclipse.wb.css,1.2.0.r37x201109270317,"org.eclipse.wb.css.editors.guiEditor",1328801903380
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328801914718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328801915792
