what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329915330883
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1329915333642
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329915334116
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1329915336571
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.jdt.core"".",1329915337235
error,log,,,"Exception occurred in reconcile participant",1329915337237
error,log,,,"Unexpected runtime error while computing a text hover",1329915340313
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1329915351349
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1329915357300
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1329915359878
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1329915362040
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1329915364106
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1329915395490
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1329915413315
closed,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1329915413315
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329915413998
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329915417813
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329915419321
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329915419332
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1329915423456
