what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1327533050319
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1327533050319
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1327533050319
started,bundle,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.ide",1327533050319
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1327533050319
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1327533050319
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1327533050319
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1327533050319
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1327533050319
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1327533050319
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1327533050319
started,bundle,org.eclipse.wb.discovery.core,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.core",1327533050319
started,bundle,org.eclipse.wb.discovery.ui,1.0.0.r37x201106081733,"org.eclipse.wb.discovery.ui",1327533050319
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1327533050319
started,bundle,com.google.appengine.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.appengine.eclipse.core",1327533050319
started,bundle,com.google.gdt.eclipse.appengine.rpc,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.appengine.rpc",1327533050319
started,bundle,com.google.gdt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.core",1327533050319
started,bundle,com.google.gdt.eclipse.login,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.login",1327533050319
started,bundle,com.google.gdt.eclipse.managedapis,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.managedapis",1327533050319
started,bundle,com.google.gdt.eclipse.maven,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.maven",1327533050319
started,bundle,com.google.gdt.eclipse.platform.e37,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.platform.e37",1327533050319
started,bundle,com.google.gdt.eclipse.platform.shared,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.platform.shared",1327533050319
started,bundle,com.google.gdt.eclipse.suite,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.suite",1327533050319
started,bundle,com.google.gdt.eclipse.suite.ext,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.suite.ext",1327533050319
started,bundle,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core",1327533050319
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1327533050319
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1327533050319
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1327533050320
os,sysinfo,,,"win32",1327533050325
arch,sysinfo,,,"x86_64",1327533050325
ws,sysinfo,,,"win32",1327533050325
locale,sysinfo,,,"en_US",1327533050325
processors,sysinfo,,,"4",1327533050325
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1327533050325
java.runtime.version,sysinfo,,,"1.6.0_25-b06",1327533050325
java.specification.name,sysinfo,,,"Java Platform API Specification",1327533050325
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1327533050325
java.specification.version,sysinfo,,,"1.6",1327533050325
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1327533050325
java.version,sysinfo,,,"1.6.0_25",1327533050325
java.vm.info,sysinfo,,,"mixed mode",1327533050325
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1327533050325
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1327533050325
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1327533050325
java.vm.specification.version,sysinfo,,,"1.0",1327533050325
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1327533050325
java.vm.version,sysinfo,,,"20.0-b11",1327533050325
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1327533050327
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1327533051423
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1327533075393
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1327533075803
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1327533119301
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1327533120949
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1327533121913
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327533124248
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327533128985
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327533130644
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327533131776
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327533143011
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1327533147915
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327533155228
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327533165635
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.import",1327533165656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327533167379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327533190200
opened,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1327533190594
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1327533190918
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.edit.text.openLocalFile",1327533190946
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1327533193519
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1327533202315
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327533206775
