what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329815820220
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329815822955
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329815823024
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329815823952
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329815831758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329815835867
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329815836874
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1329815837971
executed,command,,,"com.google.gdt.eclipse.suite.launch.ui.webappLaunchShortcut.run",1329815839736
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329815840529
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329815842344
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1329815845626
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329815846482
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329815847589
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329815880196
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1329815923379
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1329815930428
executed,command,,,"com.google.gdt.eclipse.suite.launch.ui.webappLaunchShortcut.run",1329815933945
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1329815934152
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329815935718
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1329815938339
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329815939911
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329817394158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329817396198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329817398041
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1329817398215
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329817399368
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1329817400800
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1329817408264
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329817412740
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1329817423849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329817424935
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329817428140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329817432158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329817433155
executed,command,com.google.appengine.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.appengine.eclipse.core.deployToGoogle",1329817433461
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329817433475
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329817433629
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1329817433643
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329817512364
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329817701594
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1329817721193
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1329817727642
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329817733301
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329817734561
executed,command,com.google.appengine.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.appengine.eclipse.core.deployToGoogle",1329817734869
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329817734904
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329817800533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329817904028
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329817998559
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329818004816
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329818006365
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329818007596
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329818109761
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329818165888
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329821227298
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329821227326
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329821229021
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1329821230517
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1329821232453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329821239215
closed,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1329821240647
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1329821240733
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1329821240739
opened,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1329821247298
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1329821247391
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1329821251801
