what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328680456175
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328680457366
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680458550
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680461863
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1328680461882
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328680464375
activated,editor,org.eclipse.wb.css,1.2.0.r37x201109270317,"org.eclipse.wb.css.editors.guiEditor",1328680469360
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328680478886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680480314
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680498645
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1328680498668
activated,editor,org.eclipse.wb.css,1.2.0.r37x201109270317,"org.eclipse.wb.css.editors.guiEditor",1328680498698
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680506111
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680530844
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328680535948
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680537208
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680550823
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328680552701
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328680554902
