what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327561748129
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1327561762560
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327561764060
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327561774711
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327561779826
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1327561783202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327561785518
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327561786491
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327561797487
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1327561797704
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327561802282
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327561829341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327561833612
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1327561833758
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327561834155
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1327561835538
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1327561836727
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327561839688
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327561841394
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327561900839
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1327561900871
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1327562071886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562073452
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562074301
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327562084456
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1327562085624
activated,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1327562086731
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327562087638
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562093821
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562095329
executed,command,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.gwtCompileProject",1327562095370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562099397
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562446098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562449130
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562466646
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562466695
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562492613
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1327562492640
executed,command,com.google.gdt.eclipse.suite,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.suite.GDTPulldown",1327562504438
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562506047
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562507387
executed,command,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.gwtCompileProject",1327562507457
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327562507640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562510380
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562547136
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562554531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562566988
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1327562576445
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327562580203
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1327562588344
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562591887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562592789
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327562599409
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1327562599943
activated,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1327562604776
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327562608817
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562663597
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562678568
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327562678650
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562679679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562701811
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562702742
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562734405
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327562734444
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562743958
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562745543
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327562797229
closed,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327562797289
activated,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1327562800430
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327562837216
closed,editor,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.CompilationUnitEditor",1327562837217
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1327562858256
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562861744
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562865521
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1327562865827
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327562868747
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327562868796
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1327562872324
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562882232
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327562890455
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327562957187
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327563017498
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563034895
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563045762
activated,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1327563045797
executed,command,com.google.gdt.eclipse.suite,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.suite.GDTPulldown",1327563047543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563049419
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563051815
executed,command,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.gwtCompileProject",1327563051849
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563104101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563423290
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1327563430026
opened,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327563430917
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327563431277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563441676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563443039
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1327563460090
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563461815
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563463889
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327563498238
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1327563499195
activated,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1327563503477
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327563504706
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327563534504
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563570589
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563588661
activated,view,org.eclipse.mylyn.tasks.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.tasks.ui.views.tasks",1327563588704
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327563590033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563595182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563656550
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1327563660030
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1327563661939
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327563669237
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563675833
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563677076
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563677248
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563678155
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563680181
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563681704
executed,command,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.gwtCompileProject",1327563681752
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563692677
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563702814
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563808556
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563809844
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1327563825004
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563826842
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327563828287
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327563834336
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1327563834806
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327563900069
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327563900587
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327563921786
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327563923444
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327563923624
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327563933394
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327563933594
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327563958734
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327563958982
activated,view,org.eclipse.jdt.ui,3.7.0.v20110531-1200,"org.eclipse.jdt.ui.PackageExplorer",1327563984198
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327564071702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327564074063
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1327564075185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327564077586
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327564078720
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327564081783
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1327564088150
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1327564088724
stopped,bundle,org.eclipse.help.ui,3.5.100.v20110425,"org.eclipse.help.ui",1327564088748
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1327564088748
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.0.I20110525-0742,"org.eclipse.epp.mpc.ui",1327564088768
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1327564088768
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1327564088814
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1327564088814
stopped,bundle,org.eclipse.help.base,3.6.0.v201106131736,"org.eclipse.help.base",1327564088960
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1327564088960
stopped,bundle,com.google.appengine.eclipse.datatools,2.5.1.v201201120043-rel-r37,"com.google.appengine.eclipse.datatools",1327564088961
stopped,bundle,com.google.appengine.eclipse.sdkbundle,1.6.1.v201201120043r37,"com.google.appengine.eclipse.sdkbundle",1327564088970
stopped,bundle,com.google.gdt.eclipse.appengine.rpc,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.appengine.rpc",1327564088970
stopped,bundle,com.google.gdt.eclipse.gph.e36,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.gph.e36",1327564088970
stopped,bundle,com.google.gdt.eclipse.gph.hge,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.gph.hge",1327564088971
stopped,bundle,com.google.gdt.eclipse.gph.subclipse,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.gph.subclipse",1327564088971
stopped,bundle,com.google.gdt.eclipse.gph.subversive,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.gph.subversive",1327564088971
stopped,bundle,com.google.gdt.eclipse.suite.ext,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.suite.ext",1327564088971
stopped,bundle,com.google.gdt.eclipse.gph,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.gph",1327564088971
stopped,bundle,com.google.gdt.eclipse.maven.e37,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.maven.e37",1327564088984
stopped,bundle,com.google.gdt.eclipse.maven,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.maven",1327564088984
stopped,bundle,com.google.gdt.eclipse.suite,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.suite",1327564089037
stopped,bundle,com.google.gdt.eclipse.appsmarketplace,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.appsmarketplace",1327564089037
stopped,bundle,com.google.appengine.eclipse.core,2.5.1.v201201120043-rel-r37,"com.google.appengine.eclipse.core",1327564089037
stopped,bundle,com.google.gdt.eclipse.login,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.login",1327564089037
stopped,bundle,com.google.gdt.eclipse.managedapis,2.5.1.v201201120043-rel-r37,"com.google.gdt.eclipse.managedapis",1327564089406
stopped,bundle,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.oophm",1327564090015
stopped,bundle,com.google.gwt.eclipse.sdkbundle,2.4.0.v201201120043-rel-r37,"com.google.gwt.eclipse.sdkbundle",1327564090015
