what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1327459428978
started,bundle,org.eclipse.mylyn.commons.net,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.net",1327459428978
started,bundle,org.eclipse.mylyn.context.core,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.core",1327459428979
started,bundle,org.eclipse.mylyn.context.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.context.ui",1327459428980
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1327459428981
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.tasks.ui",1327459428981
started,bundle,org.eclipse.mylyn.team.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.team.ui",1327459428982
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1327459428983
started,bundle,org.eclipse.team.core,3.5.100.I20100527-0800,"org.eclipse.team.core",1327459428983
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1327459428984
started,bundle,org.eclipse.team.cvs.ui,3.3.300.I20100526-0800,"org.eclipse.team.cvs.ui",1327459428985
started,bundle,org.eclipse.team.ui,3.5.100.I20100527-0800,"org.eclipse.team.ui",1327459428986
started,bundle,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui",1327459428987
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1327459428987
started,bundle,org.eclipse.ui.editors,3.6.0.v20100520-0800,"org.eclipse.ui.editors",1327459428987
started,bundle,org.eclipse.ui.forms,3.5.0.v20100427,"org.eclipse.ui.forms",1327459428988
started,bundle,org.eclipse.ui.ide,3.6.0.I20100601-0800,"org.eclipse.ui.ide",1327459428989
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1327459428990
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1327459428990
started,bundle,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"org.eclipse.ui.workbench",1327459428991
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.0.v20100520-0800,"org.eclipse.ui.workbench.texteditor",1327459428992
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1327459428992
started,bundle,org.eclipse.update.core,3.2.400.v20100512,"org.eclipse.update.core",1327459428992
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1327459428993
started,bundle,org.eclipse.cdt.core,5.2.0.201006141710,"org.eclipse.cdt.core",1327459428993
started,bundle,org.eclipse.cdt.make.core,7.0.0.201006141710,"org.eclipse.cdt.make.core",1327459429005
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201006141710,"org.eclipse.cdt.make.ui",1327459429006
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.0.201006141710,"org.eclipse.cdt.managedbuilder.core",1327459429007
started,bundle,org.eclipse.cdt.ui,5.2.0.201006141710,"org.eclipse.cdt.ui",1327459429008
started,bundle,org.eclipse.jgit,0.9.1,"org.eclipse.jgit",1327459429009
started,bundle,org.eclipse.egit.core,0.9.1,"org.eclipse.egit.core",1327459429009
started,bundle,org.eclipse.egit.ui,0.9.1,"org.eclipse.egit.ui",1327459429010
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1327459429010
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1327459429011
started,bundle,org.tigris.subversion.clientadapter,1.6.12,"org.tigris.subversion.clientadapter",1327459429011
started,bundle,org.tigris.subversion.subclipse.core,1.6.18,"org.tigris.subversion.subclipse.core",1327459429012
started,bundle,org.tigris.subversion.subclipse.tools.usage,1.0.1,"org.tigris.subversion.subclipse.tools.usage",1327459429012
started,bundle,org.tigris.subversion.subclipse.ui,1.6.18,"org.tigris.subversion.subclipse.ui",1327459429012
started,bundle,com.google.appengine.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.appengine.eclipse.core",1327459429013
started,bundle,com.google.gdt.eclipse.appengine.rpc,2.5.1.v201201120043-rel-r36,"com.google.gdt.eclipse.appengine.rpc",1327459429013
started,bundle,com.google.gdt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gdt.eclipse.core",1327459429014
started,bundle,com.google.gdt.eclipse.login,2.5.1.v201201120043-rel-r36,"com.google.gdt.eclipse.login",1327459429014
started,bundle,com.google.gdt.eclipse.managedapis,2.5.1.v201201120043-rel-r36,"com.google.gdt.eclipse.managedapis",1327459429014
started,bundle,com.google.gdt.eclipse.platform.e36,2.5.1.v201201120043-rel-r36,"com.google.gdt.eclipse.platform.e36",1327459429015
started,bundle,com.google.gdt.eclipse.platform.shared,2.5.1.v201201120043-rel-r36,"com.google.gdt.eclipse.platform.shared",1327459429015
started,bundle,com.google.gdt.eclipse.suite.ext,2.5.1.v201201120043-rel-r36,"com.google.gdt.eclipse.suite.ext",1327459429015
started,bundle,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core",1327459429016
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1327459429048
os,sysinfo,,,"macosx",1327459429051
arch,sysinfo,,,"x86",1327459429051
ws,sysinfo,,,"cocoa",1327459429051
locale,sysinfo,,,"en_US",1327459429051
processors,sysinfo,,,"2",1327459429051
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1327459429051
java.runtime.version,sysinfo,,,"1.6.0_29-b11-402-10M3527",1327459429051
java.specification.name,sysinfo,,,"Java Platform API Specification",1327459429051
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1327459429051
java.specification.version,sysinfo,,,"1.6",1327459429051
java.vendor,sysinfo,,,"Apple Inc.",1327459429051
java.version,sysinfo,,,"1.6.0_29",1327459429051
java.vm.info,sysinfo,,,"mixed mode",1327459429051
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1327459429051
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1327459429051
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1327459429051
java.vm.specification.version,sysinfo,,,"1.0",1327459429051
java.vm.vendor,sysinfo,,,"Apple Inc.",1327459429051
java.vm.version,sysinfo,,,"20.4-b02-402",1327459429051
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1327459435621
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1327459435622
started,bundle,com.android.ide.eclipse.ddms,12.0.0.v201106281929-138431,"com.android.ide.eclipse.ddms",1327459436821
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1327459436916
started,bundle,com.android.ide.eclipse.adt,12.0.0.v201106281929-138431,"com.android.ide.eclipse.adt",1327459436923
started,bundle,com.android.ide.eclipse.traceview,12.0.0.v201106281929-138431,"com.android.ide.eclipse.traceview",1327459436951
started,bundle,org.eclipse.debug.ui,3.6.0.v20100601-1530,"org.eclipse.debug.ui",1327459442822
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201006141710,"org.eclipse.cdt.debug.core",1327459444176
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201006141710,"org.eclipse.cdt.debug.ui",1327459444182
started,bundle,com.google.gdt.eclipse.maven,2.5.1.v201201120043-rel-r36,"com.google.gdt.eclipse.maven",1327459447373
started,bundle,com.google.gdt.eclipse.suite,2.5.1.v201201120043-rel-r36,"com.google.gdt.eclipse.suite",1327459447388
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327459447676
started,bundle,org.eclipse.jdt.debug,3.6.0.v20100526,"org.eclipse.jdt.debug",1327459447777
started,bundle,org.eclipse.jdt.junit.core,3.6.0.v20100526-0800,"org.eclipse.jdt.junit.core",1327459448778
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1327459448897
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1327459448984
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327459449003
started,bundle,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser",1327459449395
started,bundle,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.oophm",1327459449437
opened,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1327459449863
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1327459449943
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1327459450105
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327459450927
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327459450960
started,bundle,org.eclipse.cdt.dsf,2.1.0.201006141710,"org.eclipse.cdt.dsf",1327459451096
started,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201006141710,"org.eclipse.cdt.dsf.gdb",1327459451097
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201006141710,"org.eclipse.cdt.dsf.gdb.ui",1327459451097
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201006141710,"org.eclipse.cdt.debug.mi.ui",1327459451230
started,bundle,org.eclipse.cdt.debug.mi.core,7.0.0.201006141710,"org.eclipse.cdt.debug.mi.core",1327459451299
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1327459457085
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327459462744
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327459534802
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327459538648
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327459548083
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327459625029
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1327459629918
