what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328797686987
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328797687457
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328797696203
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1328797696250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328797701263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328797722488
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1328797722535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328797729865
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328797739363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328797740269
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.findReplace",1328797740299
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328797745327
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328797746728
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1328797755655
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328797756530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328797757925
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328797758095
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328797759076
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328797800966
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328797811721
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1328797812084
activated,editor,org.eclipse.wb.core.ui,,"org.eclipse.wb.core.guiEditor",1328797843378
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1328797871128
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328797872081
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328797874621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328797877114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328797877998
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r37,"com.google.gwt.eclipse.DevModeView",1328797878034
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328797880164
